,year,country_isocode,country_name,id,position,name,title,gender,birthyear,deadyear,party,party_english,party_otherlanguage,core,minister,leader,classification,portfolio_1,prestige_1,portfolio_2,prestige_2,portfolio_3,prestige_3,portfolio_4,prestige_4,m_finance,m_defense,m_agriculture,m_foreignaffairs
58955,2012,GNQ,Equatorial Guinea,1229,President,Teodoro Obiang Nguema Mbasogo,Brig. Gen.,Male,1942,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58956,2012,GNQ,Equatorial Guinea,1230,Prime Min.,Ignacio Milam Tang,NA,Male,1940,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58957,2012,GNQ,Equatorial Guinea,1231,First Vice Prime Min. In Charge Of Economic & Financial Affairs,Aniceto Ebiaka Moete,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,1,0,0,0
58958,2012,GNQ,Equatorial Guinea,1232,Second Vice Prime Min. In Charge Of Political & Democracy Affairs,Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,Political Reform,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58959,2012,GNQ,Equatorial Guinea,1233,Third Vice Prime Min. In Charge Of Social & Human Rights Affairs,Salomon Nguema Owono,M.D.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58960,2012,GNQ,Equatorial Guinea,1234,Sec. Gen. Of The Govt. In Charge Of Admin. Coordination,Vincente Ehate Tomi,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,"Member, Ruling Group","Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58961,2012,GNQ,Equatorial Guinea,1235,Min. Of Agriculture & Forests,Teodoro Nguema Obiang Mangu,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,1,0
58962,2012,GNQ,Equatorial Guinea,1236,"Min. Of Economy, Commerce & Business Development",Francisca Tatchoup Belope,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),General Economic Affairs,Medium,"Enterprises, Companies & Business",Medium,Industry & Commerce,Medium,NA,NA,0,0,0,0
58963,2012,GNQ,Equatorial Guinea,1237,"Min. Of Education, Science & Sports",Joaquin Nbana Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,Sports,Low,NA,NA,0,0,0,0
58964,2012,GNQ,Equatorial Guinea,1238,Min. Of Finance & Budget,Melchor Esono Edjo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58965,2012,GNQ,Equatorial Guinea,1239,Min. Of Fishing & The Environment,Anastasio Asumu Mum Munoz,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
58966,2012,GNQ,Equatorial Guinea,1240,"Min. Of Foreign Affairs, Intl. Cooperation & Francophone Affairs",Pastor Micha Ondo Bile,NA,Male,1952,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
58967,2012,GNQ,Equatorial Guinea,1241,Min. Of Health & Social Welfare,Salomon Nguema Owono,M.D.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58968,2012,GNQ,Equatorial Guinea,1242,"Min. Of Information, Culture, Tourism & Govt. Spokesman",Jeronimo Osa Osa Ecoro,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58969,2012,GNQ,Equatorial Guinea,1243,"Min. Of Justice, Religious Affairs & Penitentiary Institutions",Francisco Javier Ngomo Mbengono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Correctional Services & Police,Medium,Justice & Legal Affairs,Medium,NA,NA,NA,NA,0,0,0,0
58970,2012,GNQ,Equatorial Guinea,1244,Min. Of Labor & Social Security,Estanislao Don Malavo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58971,2012,GNQ,Equatorial Guinea,1245,"Min. Of Mines, Industry & Energy",Marcelino Owono Edu,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Energy,Medium,Environment,Medium,Industry & Commerce,Medium,NA,NA,0,0,0,0
58972,2012,GNQ,Equatorial Guinea,1246,Min. Of National Defense,Antonio Mba Nguema,Gen.,Male,1952,2019,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
58973,2012,GNQ,Equatorial Guinea,1247,Min. Of National Security,Nicolas Obama Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58974,2012,GNQ,Equatorial Guinea,1248,"Min. Of Planning, Economic Development & Public Investment",Jose Ela Oyana,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58975,2012,GNQ,Equatorial Guinea,1249,Min. Of Public Admin. & Admin. Planning,Tomas Esono Ava,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58976,2012,GNQ,Equatorial Guinea,1250,Min. Of Public Works & Infrastructures,Marcelino Oyono Ntutumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Construction & Public Works,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58977,2012,GNQ,Equatorial Guinea,1251,Min. Of Social Affairs & The Promotion Of Women,Eulalia Envo Bela,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Women,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
58978,2012,GNQ,Equatorial Guinea,1252,"Min. Of Transportation, Technology & Posts & Telecommunications",Mauricio Bokung Asumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Enterprises, Companies & Business",Medium,Transport,Medium,"Science, Technology & Research",Low,NA,NA,0,0,0,0
58979,2012,GNQ,Equatorial Guinea,1253,Min. At The Presidency In Charge Of Civil Cabinet,Braulio Ncogo Abegue,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58980,2012,GNQ,Equatorial Guinea,1254,Min. At The Presidency In Charge Of Missions,Alejandro Evuna Owono Asangono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58981,2012,GNQ,Equatorial Guinea,1255,Min. At The Presidency In Charge Of Regional Integration,Baltasar Engonga Edjo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Political Reform,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58982,2012,GNQ,Equatorial Guinea,1256,Min. In Charge Of Relations With Parliament,Angel Masie Mibuy,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58983,2012,GNQ,Equatorial Guinea,1257,Ambassador To The Us,Purificacion Angue Ondo,NA,Female,1945,A (2020),NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58984,2012,GNQ,Equatorial Guinea,1258,"Permanent Representative To The Un, New York",Anatolio Ndong Mba,NA,Male,NA,NA,NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58985,2013,GNQ,Equatorial Guinea,1259,President,Teodoro Obiang Nguema Mbasogo,Brig. Gen.,Male,1942,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58986,2013,GNQ,Equatorial Guinea,1260,Prime Min.,Ignacio Milam Tang,NA,Male,1940,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58987,2013,GNQ,Equatorial Guinea,1261,First Vice Prime Min. In Charge Of Economic & Financial Affairs,Aniceto Ebiaka Moete,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,1,0,0,0
58988,2013,GNQ,Equatorial Guinea,1262,Second Vice Prime Min. In Charge Of Political & Democracy Affairs,Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,Political Reform,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58989,2013,GNQ,Equatorial Guinea,1263,Third Vice Prime Min. In Charge Of Social & Human Rights Affairs,Salomon Nguema Owono,M.D.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58990,2013,GNQ,Equatorial Guinea,1264,Sec. Gen. Of The Govt. In Charge Of Admin. Coordination,Vincente Ehate Tomi,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,"Member, Ruling Group","Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58991,2013,GNQ,Equatorial Guinea,1265,Min. Of Agriculture & Forests,Teodoro Nguema Obiang Mangu,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,1,0
58992,2013,GNQ,Equatorial Guinea,1266,"Min. Of Economy, Commerce & Business Development",Francisca Tatchoup Belope,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),General Economic Affairs,Medium,"Enterprises, Companies & Business",Medium,Industry & Commerce,Medium,NA,NA,0,0,0,0
58993,2013,GNQ,Equatorial Guinea,1267,"Min. Of Education, Science & Sports",Joaquin Nbana Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,Sports,Low,NA,NA,0,0,0,0
58994,2013,GNQ,Equatorial Guinea,1268,Min. Of Finance & Budget,Melchor Esono Edjo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58995,2013,GNQ,Equatorial Guinea,1269,Min. Of Fishing & The Environment,Anastasio Asumu Mum Munoz,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
58996,2013,GNQ,Equatorial Guinea,1270,"Min. Of Foreign Affairs, Intl. Cooperation & Francophone Affairs",Pastor Micha Ondo Bile,NA,Male,1952,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
58997,2013,GNQ,Equatorial Guinea,1271,Min. Of Health & Social Welfare,Salomon Nguema Owono,M.D.,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58998,2013,GNQ,Equatorial Guinea,1272,"Min. Of Information, Culture, Tourism & Govt. Spokesman",Jeronimo Osa Osa Ecoro,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58999,2013,GNQ,Equatorial Guinea,1273,"Min. Of Justice, Religious Affairs & Penitentiary Institutions",Francisco Javier Ngomo Mbengono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Correctional Services & Police,Medium,Justice & Legal Affairs,Medium,NA,NA,NA,NA,0,0,0,0
59000,2013,GNQ,Equatorial Guinea,1274,Min. Of Labor & Social Security,Estanislao Don Malavo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59001,2013,GNQ,Equatorial Guinea,1275,"Min. Of Mines, Industry & Energy",Marcelino Owono Edu,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Energy,Medium,Environment,Medium,Industry & Commerce,Medium,NA,NA,0,0,0,0
59002,2013,GNQ,Equatorial Guinea,1276,Min. Of National Defense,Antonio Mba Nguema,Gen.,Male,1952,2019,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
59003,2013,GNQ,Equatorial Guinea,1277,Min. Of National Security,Nicolas Obama Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,0,0,0
59004,2013,GNQ,Equatorial Guinea,1278,"Min. Of Planning, Economic Development & Public Investment",Jose Ela Oyana,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59005,2013,GNQ,Equatorial Guinea,1279,Min. Of Public Admin. & Admin. Planning,Tomas Esono Ava,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
59006,2013,GNQ,Equatorial Guinea,1280,Min. Of Public Works & Infrastructures,Marcelino Oyono Ntutumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Construction & Public Works,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59007,2013,GNQ,Equatorial Guinea,1281,Min. Of Social Affairs & The Promotion Of Women,Eulalia Envo Bela,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Women,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
59008,2013,GNQ,Equatorial Guinea,1282,"Min. Of Transportation, Technology & Posts & Telecommunications",Mauricio Bokung Asumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Enterprises, Companies & Business",Medium,Transport,Medium,"Science, Technology & Research",Low,NA,NA,0,0,0,0
59009,2013,GNQ,Equatorial Guinea,1283,Min. At The Presidency In Charge Of Civil Cabinet,Braulio Ncogo Abegue,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
59010,2013,GNQ,Equatorial Guinea,1284,Min. At The Presidency In Charge Of Missions,Alejandro Evuna Owono Asangono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
59011,2013,GNQ,Equatorial Guinea,1285,Min. At The Presidency In Charge Of Regional Integration,Baltasar Engonga Edjo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Political Reform,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59012,2013,GNQ,Equatorial Guinea,1286,Min. In Charge Of Relations With Parliament,Angel Masie Mibuy,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59013,2013,GNQ,Equatorial Guinea,1287,Ambassador To The Us,Purificacion Angue Ondo,NA,Female,1945,A (2020),NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
59014,2013,GNQ,Equatorial Guinea,1288,"Permanent Representative To The Un, New York",Anatolio Ndong Mba,NA,Male,NA,NA,NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
59015,2014,GNQ,Equatorial Guinea,1289,President,Teodoro Obiang Nguema Mbasogo,Brig. Gen.,Male,1942,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
59016,2014,GNQ,Equatorial Guinea,1290,First Vice President In Charge Of Economic & Financial Affairs,Ignacio Milam Tang,NA,Male,1940,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,1,0,0,0
59017,2014,GNQ,Equatorial Guinea,1291,Second Vice President In Charge Of Political & Democracy Affairs,Teodoro Nguema Obiang Mangu,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Vice President,Political Reform,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59018,2014,GNQ,Equatorial Guinea,1292,Prime Min. In Charge Of Admin Coordination,Vincente Ehate Tomi,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Prime Minister,"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
59019,2014,GNQ,Equatorial Guinea,1293,First Dep. Prime Min. & Head Of Political Affairs & Democracy,Clemente Engonga Nguema Onguene,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,Political Reform,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59020,2014,GNQ,Equatorial Guinea,1294,Second Dep. Prime Min. In Charge Of Social & Human Rights Affairs,Alfonso Nsue Mokuy,NA,Male,NA,NA,cld,Liberal Democratic Convention,Convención Liberal Democrática,1,0,0,Deputy Prime Minister,Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59021,2014,GNQ,Equatorial Guinea,1295,Min. Of Agriculture & Forests,Miguel Oyono Ndong Mifumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,1,0
59022,2014,GNQ,Equatorial Guinea,1296,"Min. Of Economy, Trade & Business Promotion",Celestino Bonifacio Bakale Obiang,NA,Male,1957,A (2020),cpds,Convergence for Social Democracy,Convergencia para la Democracia Social,1,1,0,Minister (Full Rank),Foreign Economic Relations,Medium,"Enterprises, Companies & Business",Medium,General Economic Affairs,Medium,NA,NA,0,0,0,0
59023,2014,GNQ,Equatorial Guinea,1297,Min. Of Education & Science,Maria Del Carmen Ekoro,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,NA,NA,NA,NA,0,0,0,0
59024,2014,GNQ,Equatorial Guinea,1298,Min. Of Finance & Budgets,Marcelino Owono Edu,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,0,0,0,0
59025,2014,GNQ,Equatorial Guinea,1299,Min. Of Fisheries & The Environment,Crescencio Tamarite Castano,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
59026,2014,GNQ,Equatorial Guinea,1300,Min. Of Foreign Affairs & Intl. Cooperation,Agapito Mba Mokuy,NA,Male,1965,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
59027,2014,GNQ,Equatorial Guinea,1301,Min. Of Health & Social Welfare,Tomas Mecheba Fernandez Galilea,NA,Male,NA,NA,psge,Socialist Party of Equatorial Guinea,Partido Socialista de Guinea Ecuatoria,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59028,2014,GNQ,Equatorial Guinea,1302,"Min. Of Information, Press & Radio",Augustin Nse Nfumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59029,2014,GNQ,Equatorial Guinea,1303,Min. Of Internal Affairs & Local Corporations,Clemente Engonga Nguema Onguene,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Audit, Oversight & Internal Affairs",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59030,2014,GNQ,Equatorial Guinea,1304,"Min. Of Justice, Religious Affairs & Penitentiary Institutions",Francisco Javier Ngomo Mbengono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Correctional Services & Police,Medium,Justice & Legal Affairs,Medium,NA,NA,NA,NA,0,0,0,0
59031,2014,GNQ,Equatorial Guinea,1305,Min. Of Labor & Social Security,Heriberto Miko Mbengono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59032,2014,GNQ,Equatorial Guinea,1306,"Min. Of Mines, Industry & Energy",Gabriel Mbega Obiang Lima,NA,Male,1974,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Energy,Medium,Environment,Medium,Industry & Commerce,Medium,NA,NA,0,0,0,0
59033,2014,GNQ,Equatorial Guinea,1307,Min. Of National Defense,Antonio Mba Nguema,Gen.,Male,1952,2019,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
59034,2014,GNQ,Equatorial Guinea,1308,Min. Of National Security,Nicolas Obama Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,0,0,0
59035,2014,GNQ,Equatorial Guinea,1309,"Min. Of Planning, Economic Development & Public Investment",Conrado Okwenve Ndohe,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59036,2014,GNQ,Equatorial Guinea,1310,Min. Of Public Works & Infrastructures,Juan Nko Mbula,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Construction & Public Works,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
59037,2014,GNQ,Equatorial Guinea,1311,Min. Of Social Affairs & The Promotion Of Women,Maria Lenor Epam Biribe,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Women,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
